TIME,GEO,AIRPOL,SRC_CRF,Value
2013,Poland,Hydrofluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)","8,356.09"
2013,Poland,Hydrofluorocarbones (CO2 equivalent),Energy,:
2013,Poland,Hydrofluorocarbones (CO2 equivalent),Industrial processes and product use,"8,356.09"
2013,Poland,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2013,Poland,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2013,Poland,Hydrofluorocarbones (CO2 equivalent),Waste management,:
2013,Poland,Hydrofluorocarbones (CO2 equivalent),Other sectors,0
2013,Poland,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),14.64
2013,Poland,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),14.64
2013,Poland,Perfluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",14.64
2013,Poland,Perfluorocarbones (CO2 equivalent),All sectors (excluding memo items),14.64
2013,Poland,Perfluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),14.64
2013,Poland,Perfluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",14.64
2013,Poland,Perfluorocarbones (CO2 equivalent),Energy,:
2013,Poland,Perfluorocarbones (CO2 equivalent),Industrial processes and product use,14.64
2013,Poland,Perfluorocarbones (CO2 equivalent),Agriculture,:
2013,Poland,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2013,Poland,Perfluorocarbones (CO2 equivalent),Waste management,:
2013,Poland,Perfluorocarbones (CO2 equivalent),Other sectors,0
2013,Poland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2013,Poland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2013,Poland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2013,Poland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding memo items),0
2013,Poland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2013,Poland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2013,Poland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Energy,:
2013,Poland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Industrial processes and product use,0
2013,Poland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2013,Poland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2013,Poland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Waste management,:
2013,Poland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Other sectors,0
2013,Poland,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),47.54
2013,Poland,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),47.54
2013,Poland,Sulphur hexafluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",47.54
2013,Poland,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding memo items),47.54
2013,Poland,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),47.54
2013,Poland,Sulphur hexafluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",47.54
2013,Poland,Sulphur hexafluoride (CO2 equivalent),Energy,:
2013,Poland,Sulphur hexafluoride (CO2 equivalent),Industrial processes and product use,47.54
2013,Poland,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2013,Poland,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2013,Poland,Sulphur hexafluoride (CO2 equivalent),Waste management,:
2013,Poland,Sulphur hexafluoride (CO2 equivalent),Other sectors,0
2013,Poland,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2013,Poland,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2013,Poland,Nitrogen trifluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2013,Poland,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding memo items),0
2013,Poland,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2013,Poland,Nitrogen trifluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2013,Poland,Nitrogen trifluoride (CO2 equivalent),Energy,:
2013,Poland,Nitrogen trifluoride (CO2 equivalent),Industrial processes and product use,0
2013,Poland,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2013,Poland,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2013,Poland,Nitrogen trifluoride (CO2 equivalent),Waste management,:
2013,Poland,Nitrogen trifluoride (CO2 equivalent),Other sectors,0
2013,Portugal,Carbon dioxide,All sectors and indirect CO2 (excluding memo items),"39,595.14"
2013,Portugal,Carbon dioxide,All sectors and indirect CO2 (excluding LULUCF and memo items),"48,280.3"
2013,Portugal,Carbon dioxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","51,106.48"
2013,Portugal,Carbon dioxide,All sectors (excluding memo items),"39,428.02"
2013,Portugal,Carbon dioxide,All sectors (excluding LULUCF and memo items),"48,113.18"
2013,Portugal,Carbon dioxide,"All sectors (excluding LULUCF and memo items, including international aviation)","50,939.36"
2013,Portugal,Carbon dioxide,Energy,"43,564.4"
2013,Portugal,Carbon dioxide,Industrial processes and product use,"4,492.14"
2013,Portugal,Carbon dioxide,Agriculture,34.22
2013,Portugal,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-8,685.16"
2013,Portugal,Carbon dioxide,Waste management,22.41
2013,Portugal,Carbon dioxide,Other sectors,0
2013,Portugal,Methane,All sectors and indirect CO2 (excluding memo items),406.4
2013,Portugal,Methane,All sectors and indirect CO2 (excluding LULUCF and memo items),392.72
2013,Portugal,Methane,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",392.79
2013,Portugal,Methane,All sectors (excluding memo items),406.4
2013,Portugal,Methane,All sectors (excluding LULUCF and memo items),392.72
2013,Portugal,Methane,"All sectors (excluding LULUCF and memo items, including international aviation)",392.79
2013,Portugal,Methane,Energy,16.28
2013,Portugal,Methane,Industrial processes and product use,1.5
2013,Portugal,Methane,Agriculture,171.74
2013,Portugal,Methane,"Land use, land use change, and forestry (LULUCF)",13.68
2013,Portugal,Methane,Waste management,203.2
2013,Portugal,Methane,Other sectors,0
2013,Portugal,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),10.16
2013,Portugal,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),"9,817.88"
2013,Portugal,Methane (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","9,819.74"
2013,Portugal,Methane (CO2 equivalent),All sectors (excluding memo items),10.16
2013,Portugal,Methane (CO2 equivalent),All sectors (excluding LULUCF and memo items),"9,817.88"
2013,Portugal,Methane (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)","9,819.74"
2013,Portugal,Methane (CO2 equivalent),Energy,406.88
2013,Portugal,Methane (CO2 equivalent),Industrial processes and product use,37.39
2013,Portugal,Methane (CO2 equivalent),Agriculture,"4,293.57"
2013,Portugal,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",342.12
2013,Portugal,Methane (CO2 equivalent),Waste management,"5,080.03"
2013,Portugal,Methane (CO2 equivalent),Other sectors,0
2013,Portugal,Nitrous oxide,All sectors and indirect CO2 (excluding memo items),11.86
2013,Portugal,Nitrous oxide,All sectors and indirect CO2 (excluding LULUCF and memo items),10.47
2013,Portugal,Nitrous oxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",10.55
2013,Portugal,Nitrous oxide,All sectors (excluding memo items),11.86
2013,Portugal,Nitrous oxide,All sectors (excluding LULUCF and memo items),10.47
2013,Portugal,Nitrous oxide,"All sectors (excluding LULUCF and memo items, including international aviation)",10.55
2013,Portugal,Nitrous oxide,Energy,1.6
2013,Portugal,Nitrous oxide,Industrial processes and product use,0.31
2013,Portugal,Nitrous oxide,Agriculture,7.69
2013,Portugal,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",1.39
2013,Portugal,Nitrous oxide,Waste management,0.87
2013,Portugal,Nitrous oxide,Other sectors,0
2013,Portugal,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),"3,535.56"
2013,Portugal,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),"3,120.87"
2013,Portugal,Nitrous oxide (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","3,144.43"
2013,Portugal,Nitrous oxide (CO2 equivalent),All sectors (excluding memo items),"3,535.56"
2013,Portugal,Nitrous oxide (CO2 equivalent),All sectors (excluding LULUCF and memo items),"3,120.87"
2013,Portugal,Nitrous oxide (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)","3,144.43"
2013,Portugal,Nitrous oxide (CO2 equivalent),Energy,476.03
2013,Portugal,Nitrous oxide (CO2 equivalent),Industrial processes and product use,93.01
2013,Portugal,Nitrous oxide (CO2 equivalent),Agriculture,"2,291.83"
2013,Portugal,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",414.69
2013,Portugal,Nitrous oxide (CO2 equivalent),Waste management,260
2013,Portugal,Nitrous oxide (CO2 equivalent),Other sectors,0
2013,Portugal,Hydrofluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),"2,616.49"
2013,Portugal,Hydrofluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),"2,616.49"
2013,Portugal,Hydrofluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","2,616.49"
2013,Portugal,Hydrofluorocarbones (CO2 equivalent),All sectors (excluding memo items),"2,616.49"
2013,Portugal,Hydrofluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),"2,616.49"
2013,Portugal,Hydrofluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)","2,616.49"
2013,Portugal,Hydrofluorocarbones (CO2 equivalent),Energy,:
2013,Portugal,Hydrofluorocarbones (CO2 equivalent),Industrial processes and product use,"2,616.49"
2013,Portugal,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2013,Portugal,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2013,Portugal,Hydrofluorocarbones (CO2 equivalent),Waste management,:
2013,Portugal,Hydrofluorocarbones (CO2 equivalent),Other sectors,0
2013,Portugal,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),11.36
2013,Portugal,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),11.36
2013,Portugal,Perfluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",11.36
2013,Portugal,Perfluorocarbones (CO2 equivalent),All sectors (excluding memo items),11.36
2013,Portugal,Perfluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),11.36
2013,Portugal,Perfluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",11.36
2013,Portugal,Perfluorocarbones (CO2 equivalent),Energy,:
2013,Portugal,Perfluorocarbones (CO2 equivalent),Industrial processes and product use,11.36
2013,Portugal,Perfluorocarbones (CO2 equivalent),Agriculture,:
2013,Portugal,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2013,Portugal,Perfluorocarbones (CO2 equivalent),Waste management,:
2013,Portugal,Perfluorocarbones (CO2 equivalent),Other sectors,0
2013,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2013,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2013,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2013,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding memo items),:
2013,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2013,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2013,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Energy,:
2013,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Industrial processes and product use,:
2013,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2013,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2013,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Waste management,:
2013,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Other sectors,0
2013,Portugal,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),30.94
2013,Portugal,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),30.94
2013,Portugal,Sulphur hexafluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",30.94
2013,Portugal,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding memo items),30.94
2013,Portugal,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),30.94
2013,Portugal,Sulphur hexafluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",30.94
